Proposal,Observation,Data Type,Intent,Instrument,Filter,Target Moving,Target Name,Polygon Boundary,Exposure Start,Exposure End,Exposure Length (m),Asteroids,Common Name,JPL Classification,JPL Radius (km),JPL Geo Albedo,JPL Phase Angle (Deg),JPL Sun-Asteroid Dist (AU),JPL Asteroid-JWST Dist (AU),"JPL Midpoint (RA,DEC)",JPL Pos Rates (arcsec/hr),JPL Pos Uncertainty (arcsec),Readout Mode,Sub Array Configuation,Array Data Type,Dither Type,BrightSky Pix Numbers,Pixel Units,Flux Density (MJy/sr),Pixel Area (arcsec2/Pix),JPL Visual Magnitude (mag),JPL Surface Brightness (mag/arcsec2),Asteroid Flux (mJy),Flux Error %,Annulus / Img Median,S/N,JPL Asteroid Distance (pix),JPL Asteroid Distance (arcsec/exptime),JPL Center Offset (arcsec),Aperture NAN Perc,Annulus NAN Perc,Streak Flag,Datalabs
3707,jw03707193001_06101_00002_mirimage,image,science,MIRI/IMAGE,F2100W,No,NGC4694,Polygon 192.04963884100016 10.999629432000017 192.07813043399975 10.985513287999996 192.06393829099994 10.957359095999976 192.03536491299977 10.971191570000004,2024-06-30 14:23:34.109,2024-06-30 14:25:00.135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
3707,jw03707193001_06101_00003_mirimage,image,science,MIRI/IMAGE,F2100W,No,NGC4694,Polygon 192.05218950599988 11.00332571199998 192.0806813369998 10.989209336999993 192.066488781 10.961055259999993 192.0379151610002 10.97488796499999,2024-06-30 14:26:20.637,2024-06-30 14:27:46.663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
3707,jw03707193001_06101_00004_mirimage,image,science,MIRI/IMAGE,F2100W,No,NGC4694,Polygon 192.05516652099982 11.00111136500002 192.08365799899985 10.98699471899999 192.0694652709998 10.95884077700002 192.04089200200028 10.972673755000022,2024-06-30 14:29:09.917,2024-06-30 14:30:35.943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
3707,jw03707194001_04201_00001_mirimage,image,science,MIRI/IMAGE,F2100W,No,NGC4694,Polygon 192.1249698350002 11.083480221000015 192.15346590200025 11.069356963999976 192.13926241700014 11.041206317000013 192.11068448299997 11.055045914000008,2024-06-30 15:00:25.883,2024-06-30 15:01:51.909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
3707,jw03707194001_04201_00002_mirimage,image,science,MIRI/IMAGE,F2100W,No,NGC4694,Polygon 192.12341249099995 11.084147769000008 192.15190870600017 11.070024671999981 192.13770535299977 11.041873944999985 192.10912727300024 11.055713380999983,2024-06-30 15:03:37.371,2024-06-30 15:05:03.397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
3707,jw03707194001_04201_00003_mirimage,image,science,MIRI/IMAGE,F2100W,No,NGC4694,Polygon 192.122732486 11.082619556999978 192.1512285789997 11.068496512999982 192.1370253550002 11.040345760000019 192.108447397 11.054185142999987,2024-06-30 15:06:37.722,2024-06-30 15:08:03.748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
3707,jw03707194001_04201_00004_mirimage,image,science,MIRI/IMAGE,F2100W,No,NGC4694,Polygon 192.12428963300013 11.081952103000015 192.15278558999972 11.06782892200002 192.13858225599975 11.039678237000007 192.11000443299986 11.053517758999995,2024-06-30 15:09:40.890,2024-06-30 15:11:06.916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
3760,jw03760002001_03101_00001_mirimage,image,science,MIRI/IMAGE,F770W,Yes,POLANA_MIRI,Polygon 331.18702853799994 -9.196074598000003 331.21776901300007 -9.188285268000024 331.2259258119999 -9.218648799000004 331.19530845300017 -9.226705706999986,2023-10-30 13:14:10.170,2023-10-30 13:16:28.922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
3760,jw03760002001_03101_00002_mirimage,image,science,MIRI/IMAGE,F770W,Yes,POLANA_MIRI,Polygon 331.18724791800025 -9.19590902600001 331.21798837700004 -9.188119693000024 331.226145175 -9.218483224000002 331.19552783099977 -9.226540134000011,2023-10-30 13:22:10.234,2023-10-30 13:24:28.986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
3760,jw03760002001_03101_00003_mirimage,image,science,MIRI/IMAGE,F770W,Yes,POLANA_MIRI,Polygon 331.18801525500015 -9.195714496000004 331.2187556790002 -9.187925091000022 331.22691254599977 -9.218288601999992 331.196295239 -9.22634558499998,2023-10-30 13:30:04.793,2023-10-30 13:32:23.545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
3760,jw03760002001_03101_00004_mirimage,image,science,MIRI/IMAGE,F770W,Yes,POLANA_MIRI,Polygon 331.1882662020003 -9.19570617999998 331.2190066189999 -9.187916755999973 331.2271635059997 -9.218280260999986 331.19654620499995 -9.226337263,2023-10-30 13:38:04.857,2023-10-30 13:40:23.609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
3760,jw03760002001_03103_00001_mirimage,image,science,MIRI/IMAGE,F770W,Yes,POLANA_MIRI,Polygon 331.1892074219999 -9.195462064000026 331.21994779799985 -9.187672559999985 331.228104759 -9.218036044999991 331.1974874999998 -9.226093125999997,2023-10-30 13:49:35.884,2023-10-30 13:50:11.960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
3760,jw03760002001_03103_00002_mirimage,image,science,MIRI/IMAGE,F770W,Yes,POLANA_MIRI,Polygon 331.1891594929998 -9.195371554000024 331.2198998610001 -9.187582052999991 331.2280568179999 -9.217945537999995 331.19743956600007 -9.226002615999997,2023-10-30 13:53:20.652,2023-10-30 13:53:56.728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
3760,jw03760002001_03103_00003_mirimage,image,science,MIRI/IMAGE,F770W,Yes,POLANA_MIRI,Polygon 331.1896609160001 -9.195250144000017 331.22040126299976 -9.187460604000005 331.228558257 -9.217824078000023 331.1979410260002 -9.225881195999984,2023-10-30 13:57:02.668,2023-10-30 13:57:38.744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
3760,jw03760002001_03103_00004_mirimage,image,science,MIRI/IMAGE,F770W,Yes,POLANA_MIRI,Polygon 331.18964724999984 -9.195315237000017 331.2203876030001 -9.18752570000001 331.22854459599995 -9.217889175000012 331.1979273590001 -9.225946290000023,2023-10-30 14:00:50.252,2023-10-30 14:01:26.328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
3760,jw03760002001_03105_00001_mirimage,image,science,MIRI/IMAGE,F770W,Yes,POLANA_MIRI,Polygon 331.1904213049997 -9.195119770000016 331.2211616210001 -9.187330155999984 331.2293186869999 -9.217693610999977 331.1987014879999 -9.225750801999975,2023-10-30 14:08:14.260,2023-10-30 14:10:02.487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
3760,jw03760002001_03105_00002_mirimage,image,science,MIRI/IMAGE,F770W,Yes,POLANA_MIRI,Polygon 331.19044928299985 -9.195007909999974 331.2211895889998 -9.187218292999994 331.229346656 -9.217581747000004 331.1987294680001 -9.225638941000007,2023-10-30 14:13:11.156,2023-10-30 14:14:59.383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
3760,jw03760002001_03105_00003_mirimage,image,science,MIRI/IMAGE,F770W,Yes,POLANA_MIRI,Polygon 331.1910366409999 -9.194864137000001 331.22177692500003 -9.187074483999993 331.22993402399993 -9.217437928999981 331.1993168570002 -9.225495157999973,2023-10-30 14:18:13.684,2023-10-30 14:20:01.911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
3760,jw03760002001_03105_00004_mirimage,image,science,MIRI/IMAGE,F770W,Yes,POLANA_MIRI,Polygon 331.19109590200003 -9.19490920300002 331.2218361849998 -9.187119530000004 331.22999330499977 -9.217482968999976 331.1993761400001 -9.225540219000015,2023-10-30 14:23:10.579,2023-10-30 14:24:58.806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
3760,jw03760004001_03101_00001_mirimage,image,science,MIRI/IMAGE,F770W,Yes,HENRIETTA_MIRI,Polygon 159.01817499800015 -8.47141916699998 158.9899674039999 -8.457154506000027 159.0042035040003 -8.429067950999997 159.0324943689999 -8.443049478000026,2023-12-04 02:36:35.654,2023-12-04 02:38:40.531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
3760,jw03760004001_03101_00002_mirimage,image,science,MIRI/IMAGE,F770W,Yes,HENRIETTA_MIRI,Polygon 159.01868641299993 -8.471889885999998 158.99047875399992 -8.457625283999972 159.00471481099981 -8.429538700000027 159.03300574099976 -8.443520166999974,2023-12-04 02:41:43.685,2023-12-04 02:43:48.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
3760,jw03760004001_03101_00003_mirimage,image,science,MIRI/IMAGE,F770W,Yes,HENRIETTA_MIRI,Polygon 159.01876624800002 -8.472024499999982 158.99055857999997 -8.45775989599999 159.00479464500012 -8.429673311999986 159.03308558300026 -8.443654781999998,2023-12-04 02:46:54.533,2023-12-04 02:48:59.410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
3760,jw03760004001_03101_00004_mirimage,image,science,MIRI/IMAGE,F770W,Yes,HENRIETTA_MIRI,Polygon 159.01936479299997 -8.472362041999993 158.99115707099978 -8.458097493999983 159.00539308999998 -8.43001088199999 159.03368408200024 -8.443992294,2023-12-04 02:52:08.069,2023-12-04 02:54:12.946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
3760,jw03760004001_03103_00001_mirimage,image,science,MIRI/IMAGE,F770W,Yes,HENRIETTA_MIRI,Polygon 159.01967577500025 -8.472692644000013 158.99146802200022 -8.45842810900001 159.00570404000007 -8.430341490000021 159.03399506300016 -8.444322890000002,2023-12-04 03:00:58.129,2023-12-04 03:03:16.881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
3760,jw03760004001_03103_00002_mirimage,image,science,MIRI/IMAGE,F770W,Yes,HENRIETTA_MIRI,Polygon 159.02077896499995 -8.47366583600001 158.99257110100024 -8.459401377999976 159.00680707699996 -8.431314720999996 159.03509820999997 -8.445296043000022,2023-12-04 03:15:46.192,2023-12-04 03:18:04.944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
3760,jw03760004001_03103_00003_mirimage,image,science,MIRI/IMAGE,F770W,Yes,HENRIETTA_MIRI,Polygon 159.02145594499996 -8.474307766999972 158.99324800600004 -8.460043362000027 159.00748395200029 -8.431956677999983 159.03577515900008 -8.445937946999981,2023-12-04 03:30:42.511,2023-12-04 03:33:01.263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
3760,jw03760004001_03103_00004_mirimage,image,science,MIRI/IMAGE,F770W,Yes,HENRIETTA_MIRI,Polygon 159.02264010899975 -8.47514280200001 158.9944320669998 -8.46087847999999 159.00866796000028 -8.432791754000018 159.03695927000015 -8.446772941000017,2023-12-04 03:45:30.575,2023-12-04 03:47:49.327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
3760,jw03760004001_03105_00001_mirimage,image,science,MIRI/IMAGE,F770W,Yes,HENRIETTA_MIRI,Polygon 159.02353441499972 -8.475969511000015 158.99532628099993 -8.461705249000023 159.00956214200016 -8.43361849299998 159.03785354399986 -8.447599619000027,2023-12-04 04:04:00.590,2023-12-04 04:06:19.342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
3760,jw03760004001_03105_00002_mirimage,image,science,MIRI/IMAGE,F770W,Yes,HENRIETTA_MIRI,Polygon 159.02449482000017 -8.476822048000011 158.99628658700016 -8.462557856999974 159.01052240799987 -8.434471065000018 159.03881390799998 -8.448452119000013,2023-12-04 04:16:29.901,2023-12-04 04:18:48.653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
3760,jw03760004001_03105_00003_mirimage,image,science,MIRI/IMAGE,F770W,Yes,HENRIETTA_MIRI,Polygon 159.02502069199994 -8.477336129999998 158.99681239599977 -8.463071987000014 159.011048187 -8.434985171000005 159.03933974899988 -8.448966176999999,2023-12-04 04:28:59.148,2023-12-04 04:31:17.900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
3760,jw03760004001_03105_00004_mirimage,image,science,MIRI/IMAGE,F770W,Yes,HENRIETTA_MIRI,Polygon 159.02607106200026 -8.478057574000012 158.99786268000028 -8.463793494999987 159.01209843300023 -8.435706646999998 159.04039008000012 -8.449687587999994,2023-12-04 04:41:36.779,2023-12-04 04:43:55.531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
3760,jw03760005001_03101_00001_mirimage,image,science,MIRI/IMAGE,F770W,Yes,POLANA-BACKGROUND,Polygon 331.1928246609998 -9.111059611000014 331.22356184099993 -9.103285881000016 331.2317008640003 -9.13365355100001 331.2010866519998 -9.141694914000007,2023-10-30 14:48:14.709,2023-10-30 14:50:33.461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
3760,jw03760005001_03102_00001_mirimage,image,science,MIRI/IMAGE,F770W,Yes,POLANA-BACKGROUND,Polygon 331.1933260320002 -9.110918277999996 331.2240631839999 -9.103144486000009 331.2322022659999 -9.133512139999985 331.2015880829997 -9.14155356399999,2023-10-30 14:57:01.961,2023-10-30 14:57:38.037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
3760,jw03760005001_03103_00001_mirimage,image,science,MIRI/IMAGE,F770W,Yes,POLANA-BACKGROUND,Polygon 331.1936667939999 -9.110822305999982 331.2244039319999 -9.103048493000001 331.2325430340001 -9.13341614100002 331.2019288650003 -9.141457587000001,2023-10-30 15:01:47.825,2023-10-30 15:03:36.052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
3760,jw03760007001_03101_00001_mirimage,image,science,MIRI/IMAGE,F770W,Yes,HENRIETTA_MIRI,Polygon 159.9238114990001 -10.238530886999971 159.89866722900013 -10.219306270000024 159.91805356900008 -10.194344391999971 159.94333430099982 -10.213306040000017,2024-01-07 04:53:07.638,2024-01-07 04:55:26.390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
3760,jw03760007001_03101_00002_mirimage,image,science,MIRI/IMAGE,F770W,Yes,HENRIETTA_MIRI,Polygon 159.92362157800002 -10.238957862999973 159.8984772890002 -10.219733226999997 159.91786367299986 -10.194771363999983 159.94314442499984 -10.213733030000013,2024-01-07 05:05:39.701,2024-01-07 05:07:58.453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
3760,jw03760007001_03101_00003_mirimage,image,science,MIRI/IMAGE,F770W,Yes,HENRIETTA_MIRI,Polygon 159.92306618200016 -10.238973480000011 159.89792191399982 -10.219748818000014 159.91730832699974 -10.194786975000008 159.94258905900006 -10.21374866899997,2024-01-07 05:18:14.516,2024-01-07 05:20:33.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
3760,jw03760007001_03101_00004_mirimage,image,science,MIRI/IMAGE,F770W,Yes,HENRIETTA_MIRI,Polygon 159.9229834190001 -10.239279982999998 159.89783913499988 -10.220055308999974 159.9172255779999 -10.19509347499999 159.94250632500027 -10.214055179999995,2024-01-07 05:30:43.764,2024-01-07 05:33:02.516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
3760,jw03760007001_03103_00001_mirimage,image,science,MIRI/IMAGE,F770W,Yes,HENRIETTA_MIRI,Polygon 159.9223284160001 -10.239349444999997 159.8971841629998 -10.220124725 159.9165706580003 -10.195162926999982 159.94185137400018 -10.214124678000022,2024-01-07 05:46:52.275,2024-01-07 05:49:11.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
3760,jw03760007001_03103_00002_mirimage,image,science,MIRI/IMAGE,F770W,Yes,HENRIETTA_MIRI,Polygon 159.92207168300004 -10.239812569 159.89692740799987 -10.220587831000014 159.91631395000007 -10.195626047999978 159.94159468900023 -10.214587817999984,2024-01-07 06:01:45.906,2024-01-07 06:04:04.658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
3760,jw03760007001_03103_00003_mirimage,image,science,MIRI/IMAGE,F770W,Yes,HENRIETTA_MIRI,Polygon 159.92145168399998 -10.239861498999998 159.89630744199988 -10.220636714999982 159.91569403300002 -10.195674966999988 159.94097473999992 -10.214636781999985,2024-01-07 06:16:36.657,2024-01-07 06:18:55.409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
3760,jw03760007001_03103_00004_mirimage,image,science,MIRI/IMAGE,F770W,Yes,HENRIETTA_MIRI,Polygon 159.9213004719999 -10.240203916999992 159.89615621199977 -10.220979122999973 159.91554283500017 -10.196017384 159.9408235609999 -10.214979209999983,2024-01-07 06:31:30.288,2024-01-07 06:33:49.040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
3760,jw03760007001_03105_00001_mirimage,image,science,MIRI/IMAGE,F770W,Yes,HENRIETTA_MIRI,Polygon 159.92057990199996 -10.240307116000006 159.89543567700008 -10.221082267999975 159.9148223609999 -10.196120570999986 159.94010305199993 -10.215082450999983,2024-01-07 06:50:03.106,2024-01-07 06:52:07.983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
3760,jw03760007001_03105_00002_mirimage,image,science,MIRI/IMAGE,F770W,Yes,HENRIETTA_MIRI,Polygon 159.92058408100002 -10.240626083999977 159.89543982999987 -10.221401236000002 159.9148265339999 -10.196439539000014 159.9401072510002 -10.21540141900001,2024-01-07 06:55:30.530,2024-01-07 06:57:35.407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
3760,jw03760007001_03105_00003_mirimage,image,science,MIRI/IMAGE,F770W,Yes,HENRIETTA_MIRI,Polygon 159.92022964700007 -10.24052887100002 159.8950854220002 -10.221303999999972 159.91447214299987 -10.196342321000024 159.9397528339999 -10.215304222999997,2024-01-07 07:00:44.129,2024-01-07 07:02:49.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
3760,jw03760007001_03105_00004_mirimage,image,science,MIRI/IMAGE,F770W,Yes,HENRIETTA_MIRI,Polygon 159.92034659900025 -10.240724512000025 159.89520235299975 -10.221499649000018 159.9145890790002 -10.196537964 159.93986979100032 -10.215499858999973,2024-01-07 07:05:57.729,2024-01-07 07:08:02.606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
3886,jw03886001001_05101_00001_mirimage,image,science,MIRI/IMAGE,F770W,No,DENIS-J155556.0-204518,Polygon 238.95141004799987 -20.75180594600002 238.983501127 -20.760809794000018 238.97410213100017 -20.790969006999998 238.94197124499973 -20.782255964999973,2024-07-17 03:38:48.322,2024-07-17 03:42:38.650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
3886,jw03886001001_05101_00002_mirimage,image,science,MIRI/IMAGE,F770W,No,DENIS-J155556.0-204518,Polygon 238.95133873700004 -20.75119112499999 238.98342965900002 -20.760195054 238.97403061500006 -20.79035424299999 238.941899885 -20.78164112,2024-07-17 03:46:26.178,2024-07-17 03:50:16.506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
3886,jw03886001001_05101_00003_mirimage,image,science,MIRI/IMAGE,F770W,No,DENIS-J155556.0-204518,Polygon 238.9513650110002 -20.751706720999984 238.98345604000008 -20.760710656999994 238.97405695499978 -20.790869844000014 238.9419261190002 -20.782156712999985,2024-07-17 03:54:04.097,2024-07-17 03:57:54.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
3886,jw03886001001_05101_00004_mirimage,image,science,MIRI/IMAGE,F770W,No,DENIS-J155556.0-204518,Polygon 238.9512921640002 -20.751091483000007 238.98338306599996 -20.760095408000026 238.97398403300014 -20.790254597999997 238.9418533229998 -20.781541479,2024-07-17 04:01:39.201,2024-07-17 04:05:29.529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
3886,jw03886001001_07101_00001_mirimage,image,science,MIRI/IMAGE,F770W,No,DENIS-J155556.0-204518,Polygon 238.95141057 -20.751806146999975 238.98350162400027 -20.76081006899999 238.9741025489998 -20.79096926 238.94197168699998 -20.782256144000012,2024-07-17 04:13:01.888,2024-07-17 04:16:52.216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
3886,jw03886001001_07101_00002_mirimage,image,science,MIRI/IMAGE,F770W,No,DENIS-J155556.0-204518,Polygon 238.9513388719998 -20.75119105999999 238.9834297909998 -20.760194993999978 238.97403074200017 -20.790354180999994 238.94190001500007 -20.78164105299998,2024-07-17 04:20:36.992,2024-07-17 04:24:27.320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
3886,jw03886001001_07101_00003_mirimage,image,science,MIRI/IMAGE,F770W,No,DENIS-J155556.0-204518,Polygon 238.9513649600001 -20.751706556 238.98345599599975 -20.760710465 238.97405694100007 -20.790869659000016 238.94192609599995 -20.782156555999983,2024-07-17 04:28:14.911,2024-07-17 04:32:05.239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
3886,jw03886001001_07101_00004_mirimage,image,science,MIRI/IMAGE,F770W,No,DENIS-J155556.0-204518,Polygon 238.95129232300002 -20.751091462999998 238.9833832200001 -20.76009539800002 238.97398417499974 -20.790254584999982 238.94185347000013 -20.781541455,2024-07-17 04:35:50.015,2024-07-17 04:39:40.343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
3886,jw03886001001_09101_00001_mirimage,image,science,MIRI/IMAGE,F770W,No,DENIS-J155556.0-204518,Polygon 238.95141070199975 -20.751806097999996 238.983501753 -20.760810026000026 238.97410267100025 -20.79096921400003 238.94197181199993 -20.782256092000022,2024-07-17 04:47:15.454,2024-07-17 04:51:05.782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
3886,jw03886001001_09101_00002_mirimage,image,science,MIRI/IMAGE,F770W,No,DENIS-J155556.0-204518,Polygon 238.95133885800018 -20.751190956000013 238.98342978199977 -20.76019487500002 238.97403074899998 -20.79035406499999 238.94190001800007 -20.781640952999993,2024-07-17 04:54:47.806,2024-07-17 04:58:38.134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
3886,jw03886001001_09101_00003_mirimage,image,science,MIRI/IMAGE,F770W,No,DENIS-J155556.0-204518,Polygon 238.95136521999973 -20.751706600000006 238.98345624600015 -20.760710540000005 238.9740571579998 -20.790869724000018 238.94192632399995 -20.78215658999999,2024-07-17 05:02:14.589,2024-07-17 05:06:04.917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
3886,jw03886001001_09101_00004_mirimage,image,science,MIRI/IMAGE,F770W,No,DENIS-J155556.0-204518,Polygon 238.95129246399978 -20.75109143699997 238.98338335799988 -20.760095382 238.9739843030002 -20.79025456399999 238.94185360199984 -20.78154142600003,2024-07-17 05:09:44.189,2024-07-17 05:13:34.517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
3886,jw03886018001_03102_00001_mirimage,image,science,MIRI/IMAGE,F770W,No,CFHT-BD-TAU-9,Polygon 66.07771679499972 26.823366922 66.11274272999974 26.82549440199998 66.11540483100028 26.79417163799999 66.08047059800022 26.791759818000013,2024-02-24 17:24:37.825,2024-02-24 17:27:21.552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
3886,jw03886018001_03102_00002_mirimage,image,science,MIRI/IMAGE,F770W,No,CFHT-BD-TAU-9,Polygon 66.07740414700028 26.82391915199998 66.11243024799994 26.826046688 66.11509242600027 26.794723928 66.08015802799981 26.792312051999993,2024-02-24 17:30:21.889,2024-02-24 17:33:05.616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
3886,jw03886018001_03102_00003_mirimage,image,science,MIRI/IMAGE,F770W,No,CFHT-BD-TAU-9,Polygon 66.07763308899993 26.823445258999993 66.11265904700021 26.825572753000024 66.11532116700002 26.794249990000015 66.08038691100029 26.791838155000004,2024-02-24 17:36:06.016,2024-02-24 17:38:49.743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
3886,jw03886018001_03102_00004_mirimage,image,science,MIRI/IMAGE,F770W,No,CFHT-BD-TAU-9,Polygon 66.07731922899994 26.823997066000018 66.11234535299984 26.826124623000023 66.11500755600004 26.794801864999993 66.08007313599974 26.792389967999988,2024-02-24 17:41:50.144,2024-02-24 17:44:33.871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
3886,jw03886018001_03104_00001_mirimage,image,science,MIRI/IMAGE,F770W,No,CFHT-BD-TAU-9,Polygon 66.07771682399998 26.82336679299998 66.11274275999982 26.825494260999996 66.11540484799994 26.79417149600002 66.08047061300024 26.791759688000017,2024-02-24 17:51:07.903,2024-02-24 17:53:51.630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
3886,jw03886018001_03104_00002_mirimage,image,science,MIRI/IMAGE,F770W,No,CFHT-BD-TAU-9,Polygon 66.07740400200012 26.82391909399998 66.11243010199998 26.826046647999984 66.11509229999997 26.794723890000004 66.0801579029999 26.792311995000027,2024-02-24 17:56:24.319,2024-02-24 17:59:08.046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
3886,jw03886018001_03104_00003_mirimage,image,science,MIRI/IMAGE,F770W,No,CFHT-BD-TAU-9,Polygon 66.07763310099996 26.82344509700001 66.11265906000003 26.825572576000013 66.11532116400001 26.794249812000018 66.08038690600007 26.79183799199999,2024-02-24 18:01:43.423,2024-02-24 18:04:27.150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
3886,jw03886018001_03104_00004_mirimage,image,science,MIRI/IMAGE,F770W,No,CFHT-BD-TAU-9,Polygon 66.07731913299972 26.823996982999972 66.11234525500001 26.82612455100003 66.11500747100003 26.794801793999977 66.08007305099972 26.792389885000002,2024-02-24 18:07:02.590,2024-02-24 18:09:46.317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
3886,jw03886018001_03106_00001_mirimage,image,science,MIRI/IMAGE,F770W,No,CFHT-BD-TAU-9,Polygon 66.07771658000017 26.823366751 66.112742513 26.82549425099999 66.11540463800003 26.79417148900002 66.08047040700015 26.791759648,2024-02-24 18:15:44.318,2024-02-24 18:18:28.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
3886,jw03886018001_03106_00002_mirimage,image,science,MIRI/IMAGE,F770W,No,CFHT-BD-TAU-9,Polygon 66.0774039870001 26.823918945000013 66.11243008699994 26.826046486000003 66.11509227099971 26.794723726999987 66.08015787299983 26.792311846000008,2024-02-24 18:21:25.630,2024-02-24 18:24:09.357,4.1163,2014 KY44,-,Inner Main-belt Asteroid,-,-,34.9279,1.7392,1.3622,"(66.10311, 26.80481)","(44.84127, 36.72356)",0.113,FASTR1,FULL,-32,4-POINT,1032 1024,MJy/sr,0.2579,0.0123,22.583,-,0.0108,5.0,0.9957,49.15,17.5279,3.9764,50.2889,0.0,39.8,Yes,True
3886,jw03886018001_03106_00003_mirimage,image,science,MIRI/IMAGE,F770W,No,CFHT-BD-TAU-9,Polygon 66.07763298400025 26.823445019000005 66.11265894199995 26.82557251100001 66.11532105899977 26.794249748000006 66.08038680200022 26.791837916000002,2024-02-24 18:27:06.941,2024-02-24 18:29:50.668,4.1163,2014 KY44,-,Inner Main-belt Asteroid,-,-,34.9281,1.7392,1.3622,"(66.10443, 26.80578)","(44.84526, 36.722)",0.113,FASTR1,FULL,-32,4-POINT,1032 1024,MJy/sr,0.2579,0.0123,22.583,-,0.0047,5.0,1.0018,21.18,17.3037,3.9765,9.9324,0.0,0.0,Yes,True
