Proposal,Observation,Data Type,Intent,Instrument,Filter,Target Moving,Target Name,Polygon Boundary,Exposure Start,Exposure End,Exposure Length (m),Asteroids,Common Name,JPL Classification,JPL Radius (km),JPL Geo Albedo,JPL Phase Angle (Deg),JPL Sun-Asteroid Dist (AU),JPL Asteroid-JWST Dist (AU),JPL Midpoint (RA DEC),JPL Pos Rates (arcsec/hr),JPL Pos Uncertainty (arcsec),Readout Mode,Sub Array Configuation,Array Data Type,Dither Type,BrightSky Pix Numbers,Pixel Units,Flux Density (MJy/sr),Pixel Area (arcsec2/Pix),JPL Visual Magnitude (mag),JPL Surface Brightness (mag/arcsec2),Asteroid Flux (mJy),Flux Error %,Annulus / Img Median,S/N,JPL Asteroid Distance (pix),JPL Asteroid Distance (arcsec/exptime),JPL Center Offset (arcsec),Aperture NAN Perc,Annulus NAN Perc,Streak Flag,Datalabs
1584,jw01584016001_07101_00004_mirimage,image,science,MIRI/IMAGE,F770W,No,DOAR-33,Polygon 246.9453283260002 -23.97563217000001 246.91227345699994 -23.967288239000023 246.92116881900012 -23.93693947599999 246.9542440810001 -23.94498826799998,2023-03-31 02:30:41.408,2023-03-31 02:34:56.712,7.0301,2008 SX186,-,Main-belt Asteroid,-,-,21.9436,2.3153,1.6327,(246.93188  -23.95575),(7.951696  -1.26372),0.465,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.2579,0.0123,23.388,-,0.0103,5.0,1.0027,60.94,4.7895,0.9434,0.1857,0.0,0.0,,True
1584,jw01584016001_07101_00004_mirimage,image,science,MIRI/IMAGE,F770W,No,DOAR-33,Polygon 246.9453283260002 -23.97563217000001 246.91227345699994 -23.967288239000023 246.92116881900012 -23.93693947599999 246.9542440810001 -23.94498826799998,2023-03-31 02:30:41.408,2023-03-31 02:34:56.712,7.0301,2020 SA57,-,Main-belt Asteroid,-,-,17.5198,2.8739,2.2255,(246.91662  -23.96795),(1.957193  -1.3258),7.008,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.2579,0.0123,23.939,-,0.0075,5.0,1.0001,44.69,1.3522,0.277,1.2386,0.0,20.21,,True
1584,jw01584016001_09101_00002_mirimage,image,science,MIRI/IMAGE,F770W,No,DOAR-33,Polygon 246.9452784010001 -23.975533709999983 246.9122235540003 -23.96718978999998 246.92111889600022 -23.936841024999982 246.9541941370002 -23.944889805000003,2023-03-31 02:51:41.311,2023-03-31 02:55:56.615,7.0301,2020 SA57,-,Main-belt Asteroid,-,-,17.5173,2.8739,2.2254,(246.91683  -23.96808),(1.943655  -1.32325),7.009,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.2579,0.0123,23.938,-,0.012,5.0,0.9965,71.06,1.3522,0.2755,1.2605,0.0,38.44,,True
1584,jw01584016001_09101_00004_mirimage,image,science,MIRI/IMAGE,F770W,No,DOAR-33,Polygon 246.94532817400022 -23.97563219199998 246.91227330799995 -23.967288251999978 246.92116867900015 -23.93693949299999 246.95424393899998 -23.94498829300002,2023-03-31 03:08:53.630,2023-03-31 03:13:08.934,7.0301,2008 SX186,-,Main-belt Asteroid,-,-,21.9379,2.3153,1.6324,(246.93342  -23.95598),(7.921681  -1.2575),0.465,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.2579,0.0123,23.387,-,0.011,5.0,0.9987,65.44,4.8442,0.9398,0.2564,0.0,0.0,,True
1584,jw01584016001_09101_00004_mirimage,image,science,MIRI/IMAGE,F770W,No,DOAR-33,Polygon 246.94532817400022 -23.97563219199998 246.91227330799995 -23.967288251999978 246.92116867900015 -23.93693949299999 246.95424393899998 -23.94498829300002,2023-03-31 03:08:53.630,2023-03-31 03:13:08.934,7.0301,2020 SA57,-,Main-belt Asteroid,-,-,17.5152,2.8739,2.2252,(246.917  -23.96818),(1.932562  -1.32116),7.009,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.2579,0.0123,23.938,-,0.0121,5.0,0.9979,71.76,1.5346,0.2743,1.2066,0.0,36.46,,True
1658,jw01658008001_03105_00002_mirimage,image,science,MIRI/IMAGE,F2100W,Yes,PLUTO,Polygon 298.19644391800006 -23.14200457100001 298.23031276399996 -23.138603928999984 298.23429364100014 -23.16980282200002 298.2005092179999 -23.173485928000023,2022-10-11 03:47:05.183,2022-10-11 03:48:00.684,0.925,2001 QO160,-,Main-belt Asteroid,-,-,24.3037,2.4197,2.0616,(298.19943  -23.14745),(30.96523  13.33588),0.011,FASTR1,FULL,-32.0,2-POINT,1032 1024,MJy/sr,0.4143,0.0123,20.903,-,1.9865,5.0,1.0031,211.05,Point,0.5198,1.3075,0.0,0.0,,True
1658,jw01658008001_03107_00001_mirimage,image,science,MIRI/IMAGE,F2550W,Yes,PLUTO,Polygon 298.1975058559999 -23.142656365000025 298.2313746469999 -23.139255388 298.23535575299985 -23.170454360000026 298.2015715049999 -23.17413758199998,2022-10-11 03:53:00.358,2022-10-11 03:53:28.108,0.4625,2001 QO160,-,Main-belt Asteroid,-,-,24.3038,2.4197,2.0617,(298.20036  -23.14709),(30.96816  13.33635),0.011,FASTR1,FULL,-32.0,2-POINT,1032 1024,MJy/sr,0.7969,0.0123,20.903,-,2.118,5.0,1.0004,48.42,Point,0.2599,1.482,0.0,0.0,,True
1658,jw01658008001_03107_00002_mirimage,image,science,MIRI/IMAGE,F2550W,Yes,PLUTO,Polygon 298.19644334499986 -23.14201027300001 298.2303120040001 -23.138609558999992 298.2342928050003 -23.169808560999975 298.20050868600003 -23.173491522000006,2022-10-11 03:56:25.733,2022-10-11 03:56:53.483,0.4625,2001 QO160,-,Main-belt Asteroid,-,-,24.3039,2.4197,2.0617,(298.20089  -23.14687),(30.96986  13.33663),0.011,FASTR1,FULL,-32.0,2-POINT,1032 1024,MJy/sr,0.7969,0.0123,20.903,-,2.1076,5.0,1.0005,48.18,Point,0.2599,1.4969,0.0,0.0,,True
1658,jw01658017001_02101_00001_mirimage,image,science,MIRI/IMAGE,F2550W,Yes,PLUTO-BACKGROUND,Polygon 298.19937221699985 -23.13644443499999 298.23325902199974 -23.13321242699998 298.2370558350002 -23.16443079399998 298.2032518899998 -23.167945466000003,2022-10-11 04:22:44.740,2022-10-11 04:23:12.490,0.4625,2001 QO160,-,Main-belt Asteroid,-,-,24.3045,2.4197,2.0619,(298.205  -23.14525),(30.9829  13.33873),0.011,FASTR1,FULL,-32.0,2-POINT,1032 1024,MJy/sr,0.797,0.0123,20.903,-,2.1197,5.0,1.0011,48.46,Point,0.26,0.0524,0.0,0.0,,True
1658,jw01658017001_02101_00002_mirimage,image,science,MIRI/IMAGE,F2550W,Yes,PLUTO-BACKGROUND,Polygon 298.1983135920001 -23.135793060999983 298.2322002600001 -23.13256130300002 298.235996781 -23.163779698999996 298.2021929700001 -23.167294119999983,2022-10-11 04:26:07.364,2022-10-11 04:26:35.114,0.4625,2001 QO160,-,Main-belt Asteroid,-,-,24.3046,2.4197,2.062,(298.20552  -23.14504),(30.98457  13.339),0.011,FASTR1,FULL,-32.0,2-POINT,1032 1024,MJy/sr,0.797,0.0123,20.903,-,2.1797,5.0,1.0005,49.83,Point,0.26,0.0552,0.0,0.0,,True
1670,jw01670004001_22101_00001_mirimage,image,science,MIRI/IMAGE,F560W,No,NGC5728,Polygon 220.63296769199977 -17.24982269699999 220.62554195200016 -17.246532345000023 220.6289791899999 -17.239373315000023 220.6364084530001 -17.242655401999972,2023-03-14 01:54:03.351,2023-03-14 01:57:52.184,4.3798,2008 WE86,-,Main-belt Asteroid,-,-,16.6962,2.7048,1.9579,(220.63518  -17.24238),(-5.05297  -0.61911),0.095,FASTR1,SUB256,-32.0,4-POINT,256 256,MJy/sr,0.4588,0.01212,22.161,-,0.0111,5.0,1.0071,96.36,2.186,0.3716,0.2217,0.0,33.02,,True
1670,jw01670004001_22101_00002_mirimage,image,science,MIRI/IMAGE,F560W,No,NGC5728,Polygon 220.6331783899999 -17.250019428000005 220.62575264299988 -17.246729074999994 220.62918988599984 -17.239570045 220.63661915599988 -17.24285213399997,2023-03-14 02:00:14.167,2023-03-14 02:04:03.000,4.3798,2008 WE86,-,Main-belt Asteroid,-,-,16.6951,2.7048,1.9578,(220.63503  -17.2424),(-5.05727  -0.61772),0.095,FASTR1,SUB256,-32.0,4-POINT,256 256,MJy/sr,0.4588,0.01212,22.161,-,0.0113,5.0,1.0086,97.7,2.5196,0.3719,0.236,0.0,34.92,,True
1670,jw01670004001_22101_00003_mirimage,image,science,MIRI/IMAGE,F560W,No,NGC5728,Polygon 220.63292769199978 -17.24989277300001 220.625501953 -17.246602416000016 220.62893919699974 -17.23944338799998 220.63636845999997 -17.242725481,2023-03-14 02:06:26.775,2023-03-14 02:10:15.608,4.3798,2008 WE86,-,Main-belt Asteroid,-,-,16.694,2.7048,1.9578,(220.63488  -17.24242),(-5.06159  -0.61632),0.095,FASTR1,SUB256,-32.0,4-POINT,256 256,MJy/sr,0.4588,0.01212,22.161,-,0.0098,5.0,1.0082,85.3,2.2103,0.3722,0.2352,0.0,27.62,,True
1670,jw01670004001_22101_00004_mirimage,image,science,MIRI/IMAGE,F560W,No,NGC5728,Polygon 220.6332180090001 -17.249949234000013 220.62579226399976 -17.246658882999974 220.62922950299983 -17.239499852999977 220.63665877100027 -17.242781938999997,2023-03-14 02:12:39.702,2023-03-14 02:16:28.535,4.3798,2008 WE86,-,Main-belt Asteroid,-,-,16.693,2.7048,1.9577,(220.63472  -17.24243),(-5.06592  -0.61492),0.095,FASTR1,SUB256,-32.0,4-POINT,256 256,MJy/sr,0.4588,0.01212,22.161,-,0.0113,5.0,1.0207,98.19,2.2103,0.3725,0.2471,0.0,8.56,,True
1670,jw01670004001_24101_00001_mirimage,image,science,MIRI/IMAGE,F560W,No,NGC5728,Polygon 220.63384200099975 -17.250267586999975 220.62641622700028 -17.24697727 220.62985343599973 -17.239818223999983 220.63728273400022 -17.243100276,2023-03-14 02:20:57.174,2023-03-14 02:24:46.007,4.3798,2008 WE86,-,Main-belt Asteroid,-,-,16.6916,2.7048,1.9577,(220.63452  -17.24246),(-5.07169  -0.61305),0.095,FASTR1,SUB256,-32.0,4-POINT,256 256,MJy/sr,0.4588,0.01212,22.161,-,0.0114,5.0,1.0065,98.58,2.5196,0.3729,0.2348,0.0,2.77,,True
1670,jw01670004001_24101_00002_mirimage,image,science,MIRI/IMAGE,F560W,No,NGC5728,Polygon 220.63405258900002 -17.25046421299998 220.62662680999978 -17.247173889999985 220.63006402900024 -17.240014846999976 220.63749333099994 -17.243296905000008,2023-03-14 02:27:02.614,2023-03-14 02:30:51.447,4.3798,2008 WE86,-,Main-belt Asteroid,-,-,16.6905,2.7048,1.9576,(220.63437  -17.24248),(-5.07593  -0.61168),0.095,FASTR1,SUB256,-32.0,4-POINT,256 256,MJy/sr,0.4588,0.01212,22.161,-,0.011,5.0,1.0076,95.4,2.2103,0.3732,0.2634,0.0,4.45,,True
1670,jw01670004001_24101_00003_mirimage,image,science,MIRI/IMAGE,F560W,No,NGC5728,Polygon 220.63380197399974 -17.250337570999992 220.62637620100008 -17.247047244000008 220.62981342099977 -17.239888203000024 220.63724271700002 -17.24317026400001,2023-03-14 02:33:19.701,2023-03-14 02:37:08.534,4.3798,2008 WE86,-,Main-belt Asteroid,-,-,16.6894,2.7048,1.9576,(220.63421  -17.24249),(-5.08031  -0.61026),0.095,FASTR1,SUB256,-32.0,4-POINT,256 256,MJy/sr,0.4588,0.01212,22.161,-,0.0112,5.0,1.001,97.49,2.2103,0.3735,0.2502,0.0,0.0,,True
1670,jw01670004001_24101_00004_mirimage,image,science,MIRI/IMAGE,F560W,No,NGC5728,Polygon 220.6340921489999 -17.25039397600002 220.62666637199985 -17.24710365300002 220.63010358999992 -17.239944610000016 220.6375328890002 -17.243226667000005,2023-03-14 02:39:24.245,2023-03-14 02:43:13.078,4.3798,2008 WE86,-,Main-belt Asteroid,-,-,16.6884,2.7048,1.9575,(220.63407  -17.24251),(-5.08454  -0.6089),0.095,FASTR1,SUB256,-32.0,4-POINT,256 256,MJy/sr,0.4588,0.01212,22.16,-,0.0117,5.0,1.008,101.94,2.2103,0.3738,0.2108,0.0,0.0,,True
1670,jw01670004001_26101_00003_mirimage,image,science,MIRI/IMAGE,F560W,No,NGC5728,Polygon 220.6333998910001 -17.251058310000023 220.6259740969998 -17.247767968999987 220.62941134599976 -17.240608934000015 220.6368406630001 -17.243891009999974,2023-03-14 03:00:19.540,2023-03-14 03:04:08.373,4.3798,2008 WE86,-,Main-belt Asteroid,-,-,16.6848,2.7048,1.9574,(220.63355  -17.24257),(-5.09911  -0.60418),0.095,FASTR1,SUB256,-32.0,4-POINT,256 256,MJy/sr,0.4588,0.01212,22.16,-,0.0115,5.0,0.9997,99.65,2.5195,0.3748,0.2397,0.0,39.94,,True
1670,jw01670004001_26101_00004_mirimage,image,science,MIRI/IMAGE,F560W,No,NGC5728,Polygon 220.63369013000025 -17.251114754000024 220.62626433099976 -17.247824418000015 220.62970157599986 -17.24066538100002 220.63713089799984 -17.243947452000008,2023-03-14 03:06:30.355,2023-03-14 03:10:19.188,4.3798,2008 WE86,-,Main-belt Asteroid,-,-,16.6838,2.7048,1.9573,(220.6334  -17.24259),(-5.10341  -0.60279),0.095,FASTR1,SUB256,-32.0,4-POINT,256 256,MJy/sr,0.4588,0.01212,22.16,-,0.0112,5.0,0.999,97.03,2.5195,0.3751,0.2616,0.0,32.87,,True
1714,jw01714001011_02101_00004_mirimage,image,science,MIRI/IMAGE,F560W,No,CRAB-NEBULA,Polygon 83.65105889599982 22.018799715 83.68482616700022 22.017549903999974 83.68373828900023 21.986153165999976 83.65002404099987 21.987111578,2023-02-24 11:06:36.279,2023-02-24 11:08:55.031,2.3125,2012 SJ16,-,Main-belt Asteroid,-,-,19.5194,2.8213,2.3314,(83.68184  21.99079),(13.6738  -1.57987),0.155,FASTR1,FULL,-32.0,4-POINT-SETS,1032 1024,MJy/sr,0.4496,0.0123,22.195,-,0.0064,5.0,1.0352,40.24,4.2263,0.5305,1.2164,0.0,28.97,,True
1727,jw01727015001_02201_00001_mirimage,image,science,MIRI/IMAGE,F770W,No,CWEBTILE-0-7,Polygon 150.09230568799984 2.4258156869999996 150.06467187100006 2.440635391000001 150.079325301 2.468434447000002 150.10704914299987 2.4538948090000012,2023-12-30 21:03:17.311,2023-12-30 21:07:29.840,4.2088,2000 SK247,-,Main-belt Asteroid,-,-,20.1499,2.3143,1.5781,(150.07998  2.45899),(-0.05078  3.403848),0.017,FASTR1,FULL,-32.0,NONE,1032 1024,MJy/sr,0.2579,0.0123,19.977,-,0.5461,5.0,1.0332,2507.55,1.9473,0.2388,0.2063,0.0,0.0,,True
1727,jw01727015001_02201_00002_mirimage,image,science,MIRI/IMAGE,F770W,No,CWEBTILE-0-7,Polygon 150.09381961099973 2.425113442999998 150.06618583300002 2.4399331920000016 150.08083929999992 2.4677322239999984 150.10856310400004 2.4531925420000014,2023-12-30 21:09:04.191,2023-12-30 21:13:16.720,4.2088,2000 SK247,-,Main-belt Asteroid,-,-,20.1487,2.3143,1.578,(150.07998  2.45908),(-0.0552  3.406239),0.017,FASTR1,FULL,-32.0,NONE,1032 1024,MJy/sr,0.2579,0.0123,19.977,-,0.5322,5.0,1.0316,2443.91,1.9473,0.239,0.1989,0.0,0.0,,True
1727,jw01727015001_02201_00003_mirimage,image,science,MIRI/IMAGE,F770W,No,CWEBTILE-0-7,Polygon 150.099236561 2.4377234110000026 150.07160257799998 2.452543259999998 150.08625628499985 2.4803422389999996 150.1139802980001 2.4658024539999985,2023-12-30 21:18:33.086,2023-12-30 21:22:45.615,4.2088,2000 SK247,-,Main-belt Asteroid,-,-,20.1469,2.3143,1.578,(150.07998  2.45923),(-0.06245  3.41016),0.017,FASTR1,FULL,-32.0,NONE,1032 1024,MJy/sr,0.2579,0.0123,19.977,-,0.5225,5.0,1.0318,2399.07,1.9741,0.2393,0.1867,0.0,0.0,,True
1727,jw01727015001_02201_00004_mirimage,image,science,MIRI/IMAGE,F770W,No,CWEBTILE-0-7,Polygon 150.0977225280002 2.438425905999997 150.07008854 2.4532457729999995 150.08474227199972 2.4810447419999977 150.11246629000016 2.466504939,2023-12-30 21:24:17.214,2023-12-30 21:28:29.743,4.2088,2000 SK247,-,Main-belt Asteroid,-,-,20.1458,2.3143,1.5779,(150.07997  2.45932),(-0.06684  3.412532),0.017,FASTR1,FULL,-32.0,NONE,1032 1024,MJy/sr,0.2579,0.0123,19.977,-,0.5092,5.0,1.0309,2338.25,1.9473,0.2394,0.2223,0.0,0.0,,True
1727,jw01727015001_04201_00001_mirimage,image,science,MIRI/IMAGE,F770W,No,CWEBTILE-0-7,Polygon 150.09230535200018 2.4258162579999984 150.06467159700017 2.4406360750000022 150.07932514099983 2.4684350689999994 150.10704892300012 2.453895319000002,2023-12-30 21:37:50.269,2023-12-30 21:42:02.798,4.2088,2000 SK247,-,Main-belt Asteroid,-,-,20.1432,2.3143,1.5779,(150.07997  2.45954),(-0.07721  3.418137),0.017,FASTR1,FULL,-32.0,NONE,1032 1024,MJy/sr,0.2579,0.0123,19.976,-,0.4978,5.0,1.0312,2285.57,2.2718,0.2398,0.207,0.0,0.0,,True
1727,jw01727015001_04201_00002_mirimage,image,science,MIRI/IMAGE,F770W,No,CWEBTILE-0-7,Polygon 150.09381967800027 2.425113516000001 150.0661859020002 2.4399332659999993 150.08083937200007 2.4677322960000003 150.10856317400004 2.4531926120000027,2023-12-30 21:43:34.397,2023-12-30 21:47:46.926,4.2088,2000 SK247,-,Main-belt Asteroid,-,-,20.1421,2.3143,1.5778,(150.07997  2.45963),(-0.0816  3.420509),0.017,FASTR1,FULL,-32.0,NONE,1032 1024,MJy/sr,0.2579,0.0123,19.976,-,0.4989,5.0,1.0314,2290.73,1.9473,0.24,0.1904,0.0,0.0,,True
1727,jw01727015001_04201_00003_mirimage,image,science,MIRI/IMAGE,F770W,No,CWEBTILE-0-7,Polygon 150.09923663999996 2.437723485 150.0716026579998 2.452543335000001 150.08625636600001 2.480342313000003 150.11398037700008 2.4658025270000015,2023-12-30 21:53:06.108,2023-12-30 21:57:18.637,4.2088,2000 SK247,-,Main-belt Asteroid,-,-,20.1403,2.3143,1.5778,(150.07996  2.45978),(-0.08889  3.424451),0.017,FASTR1,FULL,-32.0,NONE,1032 1024,MJy/sr,0.2579,0.0123,19.976,-,0.5242,5.0,1.0373,2407.1,1.9473,0.2403,0.2162,0.0,0.0,,True
1727,jw01727015001_04201_00004_mirimage,image,science,MIRI/IMAGE,F770W,No,CWEBTILE-0-7,Polygon 150.097722532 2.4384260589999993 150.07008855700025 2.4532459490000007 150.0847423120002 2.4810449049999987 150.11246631700024 2.466505079999998,2023-12-30 21:58:50.172,2023-12-30 22:03:02.701,4.2088,2000 SK247,-,Main-belt Asteroid,-,-,20.1392,2.3143,1.5777,(150.07996  2.45987),(-0.09328  3.426824),0.017,FASTR1,FULL,-32.0,NONE,1032 1024,MJy/sr,0.2579,0.0123,19.976,-,0.5147,5.0,1.033,2363.55,1.9473,0.2405,0.2145,0.0,0.0,,True
1727,jw01727054001_02201_00003_mirimage,image,science,MIRI/IMAGE,F770W,No,CWEBTILE-3-7,Polygon 150.0002348390002 2.165960295000002 149.9726062789999 2.1807804979999994 149.98725752799996 2.2085793330000025 150.01497605799977 2.194039228000002,2023-12-29 10:07:48.482,2023-12-29 10:12:01.011,4.2088,1988 RM5,-,Main-belt Asteroid,-,-,18.3352,2.5824,1.8776,(149.98977  2.19182),(-2.26616  4.434491),0.003,FASTR1,FULL,-32.0,NONE,1032 1024,MJy/sr,0.2579,0.0123,18.054,-,3.4758,5.0,1.4028,15960.01,3.0611,0.3493,0.2686,2.08,0.0,,True
1727,jw01727054001_02201_00004_mirimage,image,science,MIRI/IMAGE,F770W,No,CWEBTILE-3-7,Polygon 149.99872112499983 2.166662737000002 149.9710925539999 2.181482944000001 149.98574381400013 2.209281776999998 150.0134623539998 2.1947416680000016,2023-12-29 10:13:38.113,2023-12-29 10:17:50.642,4.2088,1988 RM5,-,Main-belt Asteroid,-,-,18.3342,2.5824,1.8775,(149.98971  2.19194),(-2.27016  4.436632),0.003,FASTR1,FULL,-32.0,NONE,1032 1024,MJy/sr,0.2579,0.0123,18.054,-,2.7234,5.0,1.3997,12505.25,2.9024,0.3496,0.2103,4.17,0.0,,True
1727,jw01727054001_04201_00003_mirimage,image,science,MIRI/IMAGE,F770W,No,CWEBTILE-3-7,Polygon 150.00023492599982 2.165960301999999 149.9726063609999 2.180780494999998 149.9872576000001 2.2085793339999973 150.01497613399977 2.1940392400000017,2023-12-29 10:42:27.008,2023-12-29 10:46:39.537,4.2088,1988 RM5,-,Main-belt Asteroid,-,-,18.3293,2.5825,1.8773,(149.98941  2.19254),(-2.28997  4.44722),0.003,FASTR1,FULL,-32.0,NONE,1032 1024,MJy/sr,0.2579,0.0123,18.054,-,3.9712,5.0,1.4021,18234.61,3.196,0.3509,0.2588,2.08,0.0,,True
1727,jw01727054001_04201_00004_mirimage,image,science,MIRI/IMAGE,F770W,No,CWEBTILE-3-7,Polygon 149.9987211859998 2.166662828000001 149.97109261799986 2.1814830380000014 149.98574388299974 2.209281868000003 150.01346241999997 2.194741754999999,2023-12-29 10:48:13.887,2023-12-29 10:52:26.416,4.2088,1988 RM5,-,Main-belt Asteroid,-,-,18.3283,2.5825,1.8773,(149.98935  2.19265),(-2.29394  4.449345),0.003,FASTR1,FULL,-32.0,NONE,1032 1024,MJy/sr,0.2579,0.0123,18.053,-,3.2574,5.0,1.4025,14957.33,3.196,0.3511,0.1888,4.08,0.0,,True
1727,jw01727091001_04201_00004_mirimage,image,science,MIRI/IMAGE,F770W,No,CWEBTILE-4-7,Polygon 150.09099391799978 2.307360350999998 150.1200179530001 2.295505895999998 150.10835249499974 2.2663350739999983 150.0792691550001 2.2779011529999997,2023-04-15 07:11:38.205,2023-04-15 07:15:50.734,4.2088,2007 XR66,-,Main-belt Asteroid,-,-,21.3722,2.2468,1.4993,(150.10815  2.26772),(4.478872  7.327751),0.152,FASTR1,FULL,-32.0,NONE,1032 1024,MJy/sr,0.2579,0.0123,22.01,-,0.0347,5.0,1.0064,159.31,5.2329,0.6024,0.2068,0.0,0.0,,True
1727,jw01727112001_02201_00003_mirimage,image,science,MIRI/IMAGE,F770W,No,CWEBTILE-5-17,Polygon 150.39797425900008 2.0930659150000017 150.4269944620002 2.0812118549999994 150.4153310749999 2.0520407020000007 150.386251533 2.063606406000002,2023-04-11 01:53:50.097,2023-04-11 01:58:02.626,4.2088,2008 WX,-,Main-belt Asteroid,-,-,16.6027,2.6939,1.9281,(150.4011  2.0834),(-3.53304  10.01911),2.292,FASTR1,FULL,-32.0,NONE,1032 1024,MJy/sr,0.2579,0.0123,22.466,-,0.0359,5.0,1.0057,164.9,6.2684,0.7452,0.375,0.0,0.0,,True
1727,jw01727112001_02201_00004_mirimage,image,science,MIRI/IMAGE,F770W,No,CWEBTILE-5-17,Polygon 150.399553041 2.092525324999999 150.4285732119999 2.0806712119999973 150.4169097760002 2.0515000800000016 150.3878302650002 2.0630658379999973,2023-04-11 01:59:34.225,2023-04-11 02:03:46.754,4.2088,2008 WX,-,Main-belt Asteroid,-,-,16.6038,2.6939,1.9282,(150.401  2.08367),(-3.52905  10.01788),2.292,FASTR1,FULL,-32.0,NONE,1032 1024,MJy/sr,0.2579,0.0123,22.466,-,0.0375,5.0,1.0069,172.26,6.572,0.7451,0.3768,0.0,0.0,,True
1727,jw01727112001_04201_00003_mirimage,image,science,MIRI/IMAGE,F770W,No,CWEBTILE-5-17,Polygon 150.3979744449999 2.0930656090000026 150.42699463999986 2.0812115319999984 150.4153312359999 2.0520403869999972 150.3862517020002 2.063606108,2023-04-11 02:28:20.303,2023-04-11 02:32:32.832,4.2088,2008 WX,-,Main-belt Asteroid,-,-,16.6089,2.6939,1.9284,(150.40053  2.085),(-3.50903  10.01173),2.292,FASTR1,FULL,-32.0,NONE,1032 1024,MJy/sr,0.2579,0.0123,22.467,-,0.041,5.0,1.004,188.46,6.2684,0.7442,0.3694,0.0,0.0,,True
1727,jw01727112001_04201_00004_mirimage,image,science,MIRI/IMAGE,F770W,No,CWEBTILE-5-17,Polygon 150.39955316999973 2.0925250939999978 150.42857333699982 2.080670972999998 150.4169098929999 2.0514998459999987 150.38783038599973 2.063065610999997,2023-04-11 02:34:07.183,2023-04-11 02:38:19.712,4.2088,2008 WX,-,Main-belt Asteroid,-,-,16.6099,2.6939,1.9284,(150.40044  2.08527),(-3.505  10.01049),2.2918,FASTR1,FULL,-32.0,NONE,1032 1024,MJy/sr,0.2579,0.0123,22.467,-,0.0427,5.0,1.0049,195.94,6.4671,0.744,0.3752,0.0,0.0,,True
1727,jw01727121001_02201_00002_mirimage,image,science,MIRI/IMAGE,F770W,No,CWEBTILE-6-3,Polygon 149.89088814500025 2.189523433000002 149.91991002999993 2.1776689529999973 149.9082454879998 2.1484979400000013 149.8791642770002 2.1600640540000007,2023-04-09 17:16:30.560,2023-04-09 17:20:43.089,4.2088,2014 DZ80,-,Main-belt Asteroid,-,-,18.5888,2.3852,1.597,(149.88593  2.17458),(0.277299  6.485715),0.187,FASTR1,FULL,-32.0,NONE,1032 1024,MJy/sr,0.2579,0.0123,21.948,-,0.5633,5.0,1.0575,2586.49,3.8951,0.4554,0.2034,0.0,7.42,,True
1727,jw01727121001_04201_00002_mirimage,image,science,MIRI/IMAGE,F770W,No,CWEBTILE-6-3,Polygon 149.8908917600001 2.1895240809999987 149.9199136389998 2.1776695910000012 149.9082490869998 2.1484985820000015 149.87916788099983 2.1600647069999996,2023-04-09 17:51:03.518,2023-04-09 17:55:16.047,4.2088,2014 DZ80,-,Main-belt Asteroid,-,-,18.5955,2.3852,1.5972,(149.88598  2.17561),(0.304239  6.478388),0.187,FASTR1,FULL,-32.0,NONE,1032 1024,MJy/sr,0.2579,0.0123,21.949,-,0.4968,5.0,1.0545,2281.0,3.9086,0.4549,0.2205,2.08,0.0,,True
1727,jw01727131001_02201_00001_mirimage,image,science,MIRI/IMAGE,F770W,No,CWEBTILE-6-8,Polygon 150.06327411700022 2.126851714000001 150.0922948999998 2.1149976379999975 150.08063124399982 2.085826534000003 150.05155112700012 2.0973922509999983,2023-04-11 20:59:15.534,2023-04-11 21:03:28.063,4.2088,2002 UO25,-,Main-belt Asteroid,-,-,18.1736,2.5084,1.7446,(150.06524  2.10708),(-1.31787  10.86035),0.019,FASTR1,FULL,-32.0,NONE,1032 1024,MJy/sr,0.2579,0.0123,20.756,-,0.0493,5.0,1.0063,226.41,6.5644,0.7674,0.114,0.0,0.26,,True
1727,jw01727131001_02201_00002_mirimage,image,science,MIRI/IMAGE,F770W,No,CWEBTILE-6-8,Polygon 150.06169545499998 2.127391971999999 150.09071624499998 2.115537889999999 150.07905257900015 2.086366788999999 150.04997245500005 2.097932511999997,2023-04-11 21:05:16.301,2023-04-11 21:09:28.830,4.2088,2002 UO25,-,Main-belt Asteroid,-,-,18.1747,2.5084,1.7447,(150.06521  2.10739),(-1.31335  10.85887),0.019,FASTR1,FULL,-32.0,NONE,1032 1024,MJy/sr,0.2579,0.0123,20.756,-,0.0491,5.0,1.0058,225.63,6.5644,0.7673,0.1651,0.0,0.0,,True
